phase,original,quarantined_to
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0131_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0131_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0132_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0132_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0133_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0133_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0134_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0134_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0135_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0135_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0136_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0136_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0137_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0137_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0138_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0138_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0139_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0139_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0140_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0140_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0141_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0141_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0142_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0142_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0143_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0143_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0144_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0144_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0145_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0145_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0146_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0146_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0147_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0147_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0148_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0148_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0149_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0149_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0150_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0150_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0151_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0151_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0152_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0152_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0153_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0153_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0154_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0154_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0155_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0155_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0156_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0156_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0157_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0157_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0158_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0158_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0159_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0159_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0160_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0160_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0161_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0161_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0162_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0162_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0163_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0163_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0164_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0164_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0165_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0165_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0166_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0166_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0167_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0167_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0168_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0168_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0169_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0169_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0170_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0170_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0171_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0171_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0172_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0172_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0173_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0173_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0174_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0174_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0175_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0175_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0176_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0176_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0177_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0177_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0178_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0178_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0179_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0179_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0180_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0180_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0181_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0181_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0182_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0182_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0183_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0183_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0184_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0184_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0185_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0185_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0186_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0186_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0187_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0187_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0188_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0188_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0189_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0189_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0190_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0190_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0191_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0191_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0192_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0192_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0193_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0193_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0194_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0194_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0195_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0195_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0196_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0196_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0197_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0197_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0198_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0198_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0199_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0199_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0200_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0200_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0201_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0201_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0202_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0202_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0203_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0203_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0204_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0204_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0205_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0205_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0206_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0206_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0207_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0207_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0208_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0208_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0209_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0209_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0210_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0210_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0211_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0211_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0212_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0212_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0213_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0213_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0214_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0214_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0215_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0215_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0216_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0216_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0217_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0217_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0218_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0218_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0219_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0219_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0220_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0220_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0221_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0221_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0222_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0222_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0223_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0223_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0224_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0224_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0225_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0225_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0226_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0226_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0227_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0227_1.png
byte_identical,F:\Projects\AnimalClassification\data\prepared\dogs\afhq_0228_1.png,F:\Projects\AnimalClassification\data\_duplicates_quarantine\20260304_113007\dogs\afhq_0228_1.png
